report_id,hash,url,description,source,created,last_update
1301,08726156281d67c8cc7bc8be2fb525a7ac8641b2,http://cdn2.hubspot.net/hubfs/270968/assets/cleaver/cylance_operation_cleaver_report.pdf,"a group of cyber actors utilizing infrastructure located in iran have been conducting computer network exploitation activity against public and private u.s. organizations, including cleared defense contractors (cdcs), academic institutions, and energy sector companies. this threat actor targets entities in the government, energy, and technology sectors that are located in or do business with saudi arabia.",misp_galaxy_external_reference,2019-07-15 11:02:40.235224+00,2019-07-15 11:02:40.235224+00
1303,2674d8703caf59d5b8062acc90e403814ec94621,https://www.trendmicro.de/cloud-content/us/pdfs/security-intelligence/white-papers/wp-the-spy-kittens-are-back.pdf,"a group of cyber actors utilizing infrastructure located in iran have been conducting computer network exploitation activity against public and private u.s. organizations, including cleared defense contractors (cdcs), academic institutions, and energy sector companies. this threat actor targets entities in the government, energy, and technology sectors that are located in or do business with saudi arabia.",misp_galaxy_external_reference,2019-07-15 11:02:55.528177+00,2019-07-15 11:02:55.528177+00
1304,523ae1be152df2a4d1de51ee2b3e7f23cad62628,https://blog.checkpoint.com/wp-content/uploads/2015/11/rocket-kitten-report.pdf,"a group of cyber actors utilizing infrastructure located in iran have been conducting computer network exploitation activity against public and private u.s. organizations, including cleared defense contractors (cdcs), academic institutions, and energy sector companies. this threat actor targets entities in the government, energy, and technology sectors that are located in or do business with saudi arabia.",misp_galaxy_external_reference,2019-07-15 11:03:05.636597+00,2019-07-15 11:03:05.636597+00
1306,2fe7e044161ee895df8514213a9a3556d6653215,https://www2.fireeye.com/rs/848-did-242/images/rpt-apt29-hammertoss.pdf,"a 2015 report by f-secure describe apt29 as: ''the dukes are a well-resourced, highly dedicated and organized cyberespionage group that we believe has been working for the russian federation since at least 2008 to collect intelligence in support of foreign and security policy decision-making. the dukes show unusual confidence in their ability to continue successfully compromising their targets, as well as in their ability to operate with impunity. the dukes primarily target western governments and related organizations, such as government ministries and agencies, political think tanks, and governmental subcontractors. their targets have also included the governments of members of the commonwealth of independent states;asian, african, and middle eastern governments;organizations associated with chechen extremism;and russian speakers engaged in the illicit trade of controlled substances and drugs. the dukes are known to employ a vast arsenal of malware toolsets, which we identify as miniduke, cosmicduke, onionduke, cozyduke, cloudduke, seaduke, hammerduke, pinchduke, and geminiduke. in recent years, the dukes have engaged in apparently biannual large - scale spear - phishing campaigns against hundreds or even thousands of recipients associated with governmental institutions and affiliated organizations. these campaigns utilize a smash - and - grab approach involving a fast but noisy breakin followed by the rapid collection and exfiltration of as much data as possible.if the compromised target is discovered to be of value, the dukes will quickly switch the toolset used and move to using stealthier tactics focused on persistent compromise and long - term intelligence gathering. this threat actor targets government ministries and agencies in the west, central asia, east africa, and the middle east; chechen extremist groups; russian organized crime; and think tanks. it is suspected to be behind the 2015 compromise of unclassified networks at the white house, department of state, pentagon, and the joint chiefs of staff. the threat actor includes all of the dukes tool sets, including miniduke, cosmicduke, onionduke, cozyduke, seaduke, cloudduke (aka minidionis), and hammerduke (aka hammertoss). ''",misp_galaxy_external_reference,2019-07-15 11:03:21.762535+00,2019-07-15 11:03:21.762535+00
1307,2c30746fdd322c1dc1e3aa5f301251dd054c8860,https://www.us-cert.gov/sites/default/files/publications/ar-17-20045_enhanced_analysis_of_grizzly_steppe_activity.pdf,"a 2015 report by f-secure describe apt29 as: ''the dukes are a well-resourced, highly dedicated and organized cyberespionage group that we believe has been working for the russian federation since at least 2008 to collect intelligence in support of foreign and security policy decision-making. the dukes show unusual confidence in their ability to continue successfully compromising their targets, as well as in their ability to operate with impunity. the dukes primarily target western governments and related organizations, such as government ministries and agencies, political think tanks, and governmental subcontractors. their targets have also included the governments of members of the commonwealth of independent states;asian, african, and middle eastern governments;organizations associated with chechen extremism;and russian speakers engaged in the illicit trade of controlled substances and drugs. the dukes are known to employ a vast arsenal of malware toolsets, which we identify as miniduke, cosmicduke, onionduke, cozyduke, cloudduke, seaduke, hammerduke, pinchduke, and geminiduke. in recent years, the dukes have engaged in apparently biannual large - scale spear - phishing campaigns against hundreds or even thousands of recipients associated with governmental institutions and affiliated organizations. these campaigns utilize a smash - and - grab approach involving a fast but noisy breakin followed by the rapid collection and exfiltration of as much data as possible.if the compromised target is discovered to be of value, the dukes will quickly switch the toolset used and move to using stealthier tactics focused on persistent compromise and long - term intelligence gathering. this threat actor targets government ministries and agencies in the west, central asia, east africa, and the middle east; chechen extremist groups; russian organized crime; and think tanks. it is suspected to be behind the 2015 compromise of unclassified networks at the white house, department of state, pentagon, and the joint chiefs of staff. the threat actor includes all of the dukes tool sets, including miniduke, cosmicduke, onionduke, cozyduke, seaduke, cloudduke (aka minidionis), and hammerduke (aka hammertoss). ''",misp_galaxy_external_reference,2019-07-15 11:03:28.922821+00,2019-07-15 11:03:28.922821+00
1420,aac55090643c40b10486339da0f87db622d46f23,https://www.cylance.com/hubfs/2015_cylance_website/assets/operation-dust-storm/op_dust_storm_report.pdf,"",groups_and_operations_sheet,2019-07-15 11:14:11.269777+00,2019-07-15 11:14:11.269777+00
1425,b2d5748485e19cb0f16b4bdca756a5d4b6d2b92c,https://aptnotes.malwareconfig.com/web/viewer.html?file=../aptnotes/2014/apt28.pdf,"",groups_and_operations_sheet,2019-07-15 11:14:28.793322+00,2019-07-15 11:14:28.793322+00
1309,d525c8a5f9eee93dd33625f6fb54c3b30432a283,http://www.mcafee.com/us/resources/white-papers/wp-dissecting-operation-troy.pdf,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-15 11:03:47.958778+00,2019-07-15 11:03:47.958778+00
1310,fa29ccd1efbac17522c48fab687ddaac12314217,https://baesystemsai.blogspot.com/2017/10/taiwan-heist-lazarus-tools.html,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-15 11:04:07.107348+00,2019-07-15 11:04:07.107348+00
1311,af176d6b70b4c2aa0c358cc5fc9c99b2c2fffce8,https://www.bloomberg.com/news/articles/2018-05-29/mexico-foiled-a-110-million-bank-heist-then-kept-it-a-secret,"since 2009, hidden cobra actors have leveraged their capabilities to target and compromise a range of victims; some intrusions have resulted in the exfiltration of data while others have been disruptive in nature. commercial reporting has referred to this activity as lazarus group and guardians of peace. tools and capabilities used by hidden cobra actors include ddos botnets, keyloggers, remote access tools (rats), and wiper malware. variants of malware and tools used by hidden cobra actors include destover, duuzer, and hangman.",misp_galaxy_external_reference,2019-07-15 11:04:18.739499+00,2019-07-15 11:04:18.739499+00
1320,18fbd09ce49d102747e8dbef2a775c4c82a61ea7,http://www.morphick.com/resources/news/deep-dive-dragonok-rambo-backdoor,"threat group that has targeted japanese organizations with phishing emails. due to overlapping ttps, including similar custom tools, dragonok is thought to have a direct or indirect relationship with the threat group moafee. 2223 it is known to use a variety of malware, including sysget/hellobridge, plugx, poisonivy, formerfirstrat, nflog, and newct.",misp_galaxy_external_reference,2019-07-15 11:04:32.143715+00,2019-07-15 11:04:32.143715+00
1333,2231b14ab5b5b957153d36be4ada6b7dc10001da,https://kc.mcafee.com/resources/sites/mcafee/content/live/product_documentation/26000/pd26760/en_us/mcafee_labs_threat_advisory_gazacybergang.pdf,"in october 2012, malware attacks against israeli government targets grabbed media attention as officials temporarily cut off internet access for its entire police force and banned the use of usb memory sticks. security researchers subsequently linked these attacks to a broader, yearlong campaign that targeted not just israelis but palestinians as well. and as discovered later, even the u.s. and uk governments. further research revealed a connection between these attacks and members of the so-called “gaza hackers team.” we refer to this campaign as “molerats.”",misp_galaxy_external_reference,2019-07-15 11:06:12.424596+00,2019-07-15 11:06:12.424596+00
1337,5fcc9ece39cb44c4d465382dae31a0b93919264a,https://www.lookingglasscyber.com/wp-content/uploads/2015/08/operation_armageddon_final.pdf,"unit 42 threat researchers have recently observed a threat group distributing new, custom developed malware. we have labelled this threat group the gamaredon group and our research shows that the gamaredon group has been active since at least 2013.  in the past, the gamaredon group has relied heavily on off-the-shelf tools. our new research shows the gamaredon group have made a shift to custom-developed malware. we believe this shift indicates the gamaredon group have improved their technical capabilities.",misp_galaxy_external_reference,2019-07-15 11:06:29.466399+00,2019-07-15 11:06:29.466399+00
1344,259bf1dfeb4a1f9edec3b8fedc85bb07d74fa18b,https://www.root9b.com/sites/default/files/whitepapers/pos%20malware%20shelltea%20poslurp.pdf,"fin8 is a financially motivated group targeting the retail, hospitality and entertainment industries. the actor had previously conducted several tailored spearphishing campaigns using the downloader punchbuggy and pos malware punchtrack.",misp_galaxy_external_reference,2019-07-15 11:06:53.77181+00,2019-07-15 11:06:53.77181+00
1345,89e19476bba3b96103fbf74917a38d3c415535bf,http://files.shareholder.com/downloads/amda-254q5f/0x0x938351/665ba6a3-9573-486c-b96f-80fa35759e8c/feye_rpt-mtrends-2017_final2.pdf,"fin8 is a financially motivated group targeting the retail, hospitality and entertainment industries. the actor had previously conducted several tailored spearphishing campaigns using the downloader punchbuggy and pos malware punchtrack.",misp_galaxy_external_reference,2019-07-15 11:06:55.194973+00,2019-07-15 11:06:55.194973+00
1360,e99e651622b8a67050490361a5125a954ef7ec6b,https://www.wired.com/story/apt-34-iranian-hackers-critical-infrastructure-companies/  ,"since at least 2014, an iranian threat group tracked by fireeye as apt34 has conducted reconnaissance aligned with the strategic interests of iran. the group conducts operations primarily in the middle east, targeting financial, government, energy, chemical, telecommunications and other industries. repeated targeting of middle eastern financial, energy and government organizations leads fireeye to assess that those sectors are a primary concern of apt34. the use of infrastructure tied to iranian operations, timing and alignment with the national interests of iran also lead fireeye to assess that apt34 acts on behalf of the iranian government.",misp_galaxy_external_reference,2019-07-15 11:08:00.298735+00,2019-07-15 11:08:00.298735+00
1381,e1d1e734553725a3947ae815a968b71208400226,https://www.secureworks.com/research/analysis-of-dhs-nccic-indicators,"",groups_and_operations_sheet,2019-07-15 11:09:09.735877+00,2019-07-15 11:09:09.735877+00
1390,9aa7bb2422790327446ff4d0f6bd1c33fda9d9d6,http://www.symantec.com/content/en/us/enterprise/media/security_response/whitepapers/hidden_lynx.pdf,"",groups_and_operations_sheet,2019-07-15 11:10:08.42817+00,2019-07-15 11:10:08.42817+00
1391,1ba221015ebd13d3495a2a8f61f2b5dc84809e0f,https://www.rsaconference.com/writable/presentations/file_upload/crwd-t11-hide_and_seek-how_threat_actors_respond_in_the_face_of_public_exposure.pdf,"",groups_and_operations_sheet,2019-07-15 11:10:16.885735+00,2019-07-15 11:10:16.885735+00
1394,1dc35911812c021400608287421765bf2382a932,http://www.novetta.com/files/5614/1329/6232/novetta_cybersecurity_exec_summary-3.pdf,"",groups_and_operations_sheet,2019-07-15 11:10:30.426382+00,2019-07-15 11:10:30.426382+00
1395,b827426bac2c6c86b7b895d980d76fb2b177af3f,http://www.novetta.com/2015/04/operation-smn-winnti-update/,"",groups_and_operations_sheet,2019-07-15 11:10:30.517183+00,2019-07-15 11:10:30.517183+00
1397,0b97538abf85f7f033e705cd20f4bc3be30760ad,https://www.nccgroup.trust/globalassets/our-research/uk/technical-advisories/2015/derusbi-server-technical-note-1-1-tlp-white.pdf,"",groups_and_operations_sheet,2019-07-15 11:12:44.933448+00,2019-07-15 11:12:44.933448+00
1399,1d53861aafea11d9a60e798b90d623c8e7c7b9e7,http://cybercampaigns.net/wp-content/uploads/2013/06/deep-panda.pdf,"",groups_and_operations_sheet,2019-07-15 11:12:49.033577+00,2019-07-15 11:12:49.033577+00
1414,9ed350aa1cc47e32d031d3081050961fa581bc8d,https://blog.talosintelligence.com/2018/10/tracking-tick-through-recent-campaigns.html,"",groups_and_operations_sheet,2019-07-15 11:13:56.089671+00,2019-07-15 11:13:56.089671+00
1436,aebe4dc00683af54afeedccaa6d6ed5cf522f5a3,https://www2.fireeye.com/rs/848-did-242/images/rpt-m-trends-2017.pdf,"",groups_and_operations_sheet,2019-07-15 11:15:34.559662+00,2019-07-15 11:15:34.559662+00
1439,d979956a7823847b6d2ef3a937e5c922c98d31d2,https://www.fireeye.com/content/dam/fireeye-www/company/events/infosec/threat-landscape-overview-fireeye-summit-paris.pdf,"",groups_and_operations_sheet,2019-07-15 11:15:52.953205+00,2019-07-15 11:15:52.953205+00
1441,e2ce393347830a56a4bdaa8f8d83118f0aeb3e06,https://dragos.com/blog/crashoverride/crashoverride-01.pdf,"",groups_and_operations_sheet,2019-07-15 11:15:55.573738+00,2019-07-15 11:15:55.573738+00
1442,9e6f9b8b5b22c32c1ec5d53ed1992f8f83013140,https://www.welivesecurity.com/wp-content/uploads/2017/06/win32_industroyer.pdf,"",groups_and_operations_sheet,2019-07-15 11:16:06.830799+00,2019-07-15 11:16:06.830799+00
1443,5c224d8732ba210a7d4703ccce0e9048459d06a8,https://ics.sans.org/blog/2016/01/09/confirmation-of-a-coordinated-attack-on-the-ukrainian-power-grid,"",groups_and_operations_sheet,2019-07-15 11:16:09.665367+00,2019-07-15 11:16:09.665367+00
1445,33aa3ff7cdf5d6b1bbb554f51188434b042a6f32,https://www.rsa.com/content/dam/en/white-paper/the-carbanak-fin7-syndicate.pdf,"",groups_and_operations_sheet,2019-07-15 11:18:29.737275+00,2019-07-15 11:18:29.737275+00
1446,06c63b54de2848bff9557bc9c49bf75906273fb2,https://www.rsa.com/content/dam/premium/en/white-paper/the-shadows-of-ghosts-carbanak-report.pdf,"",groups_and_operations_sheet,2019-07-15 11:18:36.620974+00,2019-07-15 11:18:36.620974+00
1448,99439dfeb93aaaf14f930f846170c82acdd89a04,https://lookingglasscyber.com/wp-content/uploads/2015/08/operation_armageddon_final.pdf,"",groups_and_operations_sheet,2019-07-15 11:18:49.680609+00,2019-07-15 11:18:49.680609+00
1452,586599794364e7710279de403705a1019e30ae78,https://www.darkreading.com/vulnerabilities---threats/lazarus-group-fancy-bear-most-active-threat-groups-in-2017/d/d-id/1330954?print=yes,"",groups_and_operations_sheet,2019-07-15 11:19:04.65539+00,2019-07-15 11:19:04.65539+00
1454,7bc6538f2ea15de92116b00a591bf6992704bdd3,https://exchange.xforce.ibmcloud.com/collection/fear-the-reaper-north-korean-group-apt37-dc96e8bdff7573efb87d43d7584c1fbc,"",groups_and_operations_sheet,2019-07-15 11:19:23.392323+00,2019-07-15 11:19:23.392323+00
1456,6a5001adf44feb6d08eb65ca04370476188965cd,https://www.forcepoint.com/sites/default/files/resources/files/report_jaku_analysis_of_botnet_campaign_en_0.pdf,"",groups_and_operations_sheet,2019-07-15 11:20:51.266974+00,2019-07-15 11:20:51.266974+00
1458,1a990a692e15b089b6e4a36767b7a782e6c03dbf,https://app.cdn.lookbookhq.com/lbhq-production/10339/content/original/9dd0e31a-c9c0-4e1c-aea1-f35d3e930f3d/crowdstrike_gtr_2019_.pdf,"",groups_and_operations_sheet,2019-07-15 11:21:01.212904+00,2019-07-15 11:21:01.212904+00
1471,62aaf9f7ec39f6d8f5df14070132137f11fb74b9,https://gallery.logrhythm.com/threat-intelligence-reports/shamoon-2-malware-analysis-logrhythm-labs-threat-intelligence-report.pdf,"",groups_and_operations_sheet,2019-07-15 11:23:08.147675+00,2019-07-15 11:23:08.147675+00
1475,53120754ecd813bb757f2b256d64c5236a50ddac,https://documents.trendmicro.com/assets/white_papers/wp_new_muddywater_findings_uncovered.pdf,"",groups_and_operations_sheet,2019-07-15 11:23:43.551739+00,2019-07-15 11:23:43.551739+00
1476,f432928368e65f4a4419f22327a0f4aa528ffda2,https://www.clearskysec.com/wp-content/uploads/2019/06/clearsky-iranian-apt-group-%e2%80%98muddywater%e2%80%99-adds-exploits-to-their-arsenal.pdf,"",groups_and_operations_sheet,2019-07-15 11:23:46.488961+00,2019-07-15 11:23:46.488961+00
1480,299a326641766c588a04f990927f795ecc31726f,https://github.com/kbandla/aptnotes/raw/master/2012/cyberattack_against_israeli_and_palestinian_targets.pdf,"",groups_and_operations_sheet,2019-07-15 11:23:53.230706+00,2019-07-15 11:23:53.230706+00
1484,5f1b31d001ae14aaab00b47b4b3e4992fd9a9d94,http://normanshark.com/wp-content/uploads/2013/08/ns-unveiling-an-indian-cyberattack-infrastructure_final_web.pdf,"",groups_and_operations_sheet,2019-07-15 11:24:24.101229+00,2019-07-15 11:24:24.101229+00
1493,a2c4ceacfefe0f9ce75721edc02d32c552bf0b61,https://go.crowdstrike.com/rs/281-obq-266/images/report2018globalthreatreport.pdf,"",groups_and_operations_sheet,2019-07-15 11:25:38.140675+00,2019-07-15 11:25:38.140675+00
1495,680a51e767905fbc7f2109b0ccc279da6ba77d94,https://exchange.xforce.ibmcloud.com/collection/fin6-financial-crime-actor-f55930eb9f4438efe9101a618d6a8703,"",groups_and_operations_sheet,2019-07-15 11:25:57.84682+00,2019-07-15 11:25:57.84682+00
1500,f77eeb5b04172e0cdee4746ad943349081d22cbd,http://2014.zeronights.ru/assets/files/slides/ivanovb-zeronights.pdf,"",groups_and_operations_sheet,2019-07-15 11:26:07.466418+00,2019-07-15 11:26:07.466418+00
1511,a79482c2974edab7268fe843e75b834fb073dbaa,https://app.box.com/s/qeoob1udtmrfbuivwhs0bbth62g2x7mu,iran's hacker hierarchy exposed,aptnotes,2019-07-15 11:26:46.714552+00,2019-07-15 11:26:46.714552+00
1515,c7ab93fca304e61cca180f7e2e43f2071a85c749,https://app.box.com/s/w9t6wtjcwv393lkspa75yxxr04umqqzw,industrial control system threats,aptnotes,2019-07-15 11:27:08.649959+00,2019-07-15 11:27:08.649959+00
1516,a91289e835991b389e01254492d0fe84aeb21752,https://app.box.com/s/o72u9tsw4zifxmktac4oreizhlud67ga,turla group update neuron malware,aptnotes,2019-07-15 11:27:23.594555+00,2019-07-15 11:27:23.594555+00
1523,54fb362a0c807a40c4d0a0bc35bde59ed84f0f98,https://app.box.com/s/kos1krnm5s1r47do98nlyv6y9jcybf12,the carbanak/fin7 syndicate,aptnotes,2019-07-15 11:27:27.046941+00,2019-07-15 11:27:27.046941+00
1544,821e2036f0c3d06c508ad8c3442ef789d86d5bd6,https://app.box.com/s/73gjx8wibk847zi2zq8cya9fj1ycqqxe,cyberattacks against ukrainian ics,aptnotes,2019-07-15 11:28:04.817211+00,2019-07-15 11:28:04.817211+00
1549,e8e651ded2d19cb62556e14a2e79eec1e897c55d,https://app.box.com/s/fz7ranw75zxuh6mc1023igycp1x96fs4,bronze butler,aptnotes,2019-07-15 11:30:16.416375+00,2019-07-15 11:30:16.416375+00
1552,f86cc703b475135372a6639e12d4651121e23fff,https://app.box.com/s/cl2m9xiifjoz0iajwthet2eaeyp26e13,crashoverride analysis of the threat to electric grid operations,aptnotes,2019-07-15 11:30:41.561082+00,2019-07-15 11:30:41.561082+00
1556,62bad1275ebdb062b9df708c1b71c34e5b92f310,https://app.box.com/s/qmhs1k5awl5ibders0bwdlt9f9omhm4m,operation cobalt kitty threat actor profile & ioc,aptnotes,2019-07-15 11:30:53.022151+00,2019-07-15 11:30:53.022151+00
1564,9a6098c60b1f484550326ece77eb9339ddf2e6fe,https://app.box.com/s/np8kzut76ruc8whb32v7jpexx4bils6z,lazarus under the hood,aptnotes,2019-07-15 11:31:15.992932+00,2019-07-15 11:31:15.992932+00
1565,4082ecd0d6b73061fc12d099d0b1b257b3d6a71d,https://app.box.com/s/ifeoa5huug0aqdecsniw7jmrxym0k85i,operation cloud hopper,aptnotes,2019-07-15 11:32:02.125971+00,2019-07-15 11:32:02.125971+00
1571,59a92a3bd0a359bb6353578ab1a241fc50529225,https://app.box.com/s/olc867zxc9nkjzm3wkjwi0b0e2awahtn,from shamoon to stonedrill,aptnotes,2019-07-15 11:32:08.909547+00,2019-07-15 11:32:08.909547+00
1574,d206b485a42c611ed9fe6a0b1a3ed086e954bd30,https://app.box.com/s/l7n781ig6n8wlf1aff5hgwbh4qoi5jqq,dissecting the apt28 mac os x payload,aptnotes,2019-07-15 11:32:37.334147+00,2019-07-15 11:32:37.334147+00
1587,7f8c3d1d34755bd52f850bad0bc2dc1db6783661,https://app.box.com/s/zfhxta0cuh9yycoelyzaxgc03ir4b18u,enhanced analysis of grizzly steppe activity,aptnotes,2019-07-15 11:32:51.622293+00,2019-07-15 11:32:51.622293+00
1588,74962bac9526b55dfcd0c6690b2980f7483e587b,https://app.box.com/s/u4dkqqj56anyzuhxvg890k7d3g0oybyu,kingslayer a supply chain attack,aptnotes,2019-07-15 11:33:54.899205+00,2019-07-15 11:33:54.899205+00
1599,6c167fbcf1f24da37ded712e81f46cb82acdc3c0,https://app.box.com/s/5q1827f6ig94an0buhsk9i8k7e0eju8w,grizzly steppe - russian malicious cyber activity,aptnotes,2019-07-15 11:33:57.719837+00,2019-07-15 11:33:57.719837+00
1601,31fff8f0aab57b8edf24a77d7be9c10375ace768,https://app.box.com/s/8lj785rl608lsmf80bwvtuxb7b9mscxy,use of fancy bear android malware tracking of ukrainian artillery units,aptnotes,2019-07-15 11:34:40.031301+00,2019-07-15 11:34:40.031301+00
1604,31b0c92ff842596ed58185bb84c7dc4542059e85,https://app.box.com/s/12f9s3qxwk4oyr1vwfpaxco9p50xc2v8,promethium and neodymium: parallel zero-day attacks targeting individuals in europe,aptnotes,2019-07-15 11:34:47.835546+00,2019-07-15 11:34:47.835546+00
1614,6f1dfb7fc2367f5787b076deb44f37704a682caa,https://app.box.com/s/lmaensc7vzdugsy1nsh4bwligl07q53b,en route with sednit part 2: observing the comings and goings,aptnotes,2019-07-15 11:35:01.07427+00,2019-07-15 11:35:01.07427+00
1615,aa59479dccb863926ace7d5a6d87e356eb9dad4a,https://app.box.com/s/c7oz0zci5gxsbgnucxwah82bfdj0boe0,en route with sednit part 1: approaching the target,aptnotes,2019-07-15 11:35:49.892167+00,2019-07-15 11:35:49.892167+00
1616,5801fcf1d7fd14cdf2267fd5abac67a448812677,https://app.box.com/s/6kow9e7d5ogd1qxskl5krels702fwyon,"apt reports and opsec evolution, or: these are not the apt reports you are looking for",aptnotes,2019-07-15 11:35:52.670961+00,2019-07-15 11:35:52.670961+00
1617,12ecd2809c35c574672cb2b1b22323aa9de1d69a,https://app.box.com/s/6smqqgagrck8ltwztwnw08x1ope6k0mi,wave your false flags! deception tactics muddying attribution in targeted attacks,aptnotes,2019-07-15 11:35:56.953488+00,2019-07-15 11:35:56.953488+00
1622,36cc8f9d42465b2ac2681772862e21ecb2eaa137,https://app.box.com/s/0rfkkv27x039vbqsblzdsm530ii2ymjl,buckeye cyberespionage group shifts gaze from us to hong kong,aptnotes,2019-07-15 11:36:01.471966+00,2019-07-15 11:36:01.471966+00
1624,af70e2e4750a95aa3748fc15e3c1fb92f1b47e29,https://app.box.com/s/ejrvucttqc6eanln2kkmqtjklg563jxg,visa alert and update on the oracle breach,aptnotes,2019-07-15 11:36:27.112274+00,2019-07-15 11:36:27.112274+00
1625,8dcd6158f82898310af73d9fbeae8e626dbfdb7b,https://app.box.com/s/4sfhcqaaxwui1dbvd13254wm5wfy9bmk,carbanak oracle breach,aptnotes,2019-07-15 11:36:33.596727+00,2019-07-15 11:36:33.596727+00
1631,955ddb4453827e2c1664f2924e75b21fb0c0496d,https://app.box.com/s/r9pw9xbcy2fz2ssewg5p7lqyvtn1b6jc,unveiling patchwork the copy paste apt,aptnotes,2019-07-15 11:36:36.466152+00,2019-07-15 11:36:36.466152+00
1638,98985054ab8d3b6c232132f1957fefc4ba01c7a6,https://app.box.com/s/ifsplrz92ssuo3mhgwadkgoc19e5y56e,visiting the bear den a journey in the land of (cyber-)espionage,aptnotes,2019-07-15 11:37:02.890475+00,2019-07-15 11:37:02.890475+00
1639,4961a742b4c650d3fb84f9321de52911df176f1b,https://app.box.com/s/jdk38pbsyaa19vb91uffmprn9oz4a2vr,red line drawn: china recalculates its use of cyber espionage,aptnotes,2019-07-15 11:37:40.671887+00,2019-07-15 11:37:40.671887+00
1664,5938181ed1aec8281f229581f38f37f78eb24821,https://app.box.com/s/hq5t0xjxxbkeulf942ufeiyf3k4zq9b6,operation groundbait:analysis of a surveillance toolkit,aptnotes,2019-07-15 11:37:44.113565+00,2019-07-15 11:37:44.113565+00
1671,25509ab2f9468a0a89bd62750b3549ab32d48b1a,https://app.box.com/s/1vjcdqrpcvtb5fqfehk3ehxj6qh8eaf0,looking into a cyber-attack facilitator in the netherlands (appendix),aptnotes,2019-07-15 11:40:14.043908+00,2019-07-15 11:40:14.043908+00
1680,5ec7109b992643aabb83ba6187230e3033699875,https://app.box.com/s/xyyord0b806e6or2nh92coxw2areyyx4, from seoul to sony: the history of the darkseoul group and the sony intrusion malware destover,aptnotes,2019-07-15 11:40:38.911337+00,2019-07-15 11:40:38.911337+00
1682,606f656561781dba6fdef666ece6a0cc24709f01,https://app.box.com/s/dt9mscechq7heg83z7vgujp5ujjzd97c,operation duststorm,aptnotes,2019-07-15 11:41:51.967843+00,2019-07-15 11:41:51.967843+00
1685,6cc38d03649b53205ea47fad7672a39480be93ab,https://app.box.com/s/kj9eyf73oh2hi8zum6a8lygzqb5jhsm7,know your enemies 2.0: a primer on advanced persistent threat groups,aptnotes,2019-07-15 11:42:02.33035+00,2019-07-15 11:42:02.33035+00
1698,e10651d3a6223055e95464f0023b549cdf7ca00c,https://app.box.com/s/dl6izicyky1x946ueo77nn2w8c5jxgm3,dissecting the malware involved in the inocnation campaign,aptnotes,2019-07-15 11:42:55.076019+00,2019-07-15 11:42:55.076019+00
1699,75c2325f529d34155445af6a82bb22ec4277a80f,https://app.box.com/s/ql84nxbrheluzhi3bt7k48damnuz00u5,evolution of cyber threats in the corporate sector,aptnotes,2019-07-15 11:44:03.997249+00,2019-07-15 11:44:03.997249+00
1701,1d72a50b38ee4b5f57684726cef957f61ae6d2f2,https://app.box.com/s/3jg797vagekvf1xjyz1j49esdhm4fmjs,peering into glassrat: a zero detection trojan from china,aptnotes,2019-07-15 11:44:08.488201+00,2019-07-15 11:44:08.488201+00
1702,666a7931d4fc2466852e0676e318391a23aec1d1,https://app.box.com/s/qjvx7sdbo7cufb5b8putfyqn8ku82xq2,microsoft security intelligence report (volume 19),aptnotes,2019-07-15 11:44:28.900061+00,2019-07-15 11:44:28.900061+00
1706,034b5ef9a0a81222ce6fec74f19884af4d02353e,https://app.box.com/s/fu1lu7lza8h4znv76a5dqlrjubapxw92,darkhotel's attacks in 2015 ,aptnotes,2019-07-15 11:44:40.045612+00,2019-07-15 11:44:40.045612+00
1708,e820638a0c4690636ebac596e0bbc040308aa040,https://app.box.com/s/cx1sjzb1q7slnjho5n1n0iuc7y9om2ll,rsa research terracotta vpn: enabler of advanced threat anonymity,aptnotes,2019-07-15 11:45:39.515789+00,2019-07-15 11:45:39.515789+00
1709,d45c5b2614aedcd2eafcd7bd20ab7568f001be5b,https://app.box.com/s/tnk1sw3cv0k0semcc9o275tjm5iliz45,cyber war in perspective: russian aggression against ukraine,aptnotes,2019-07-15 11:46:06.229886+00,2019-07-15 11:46:06.229886+00
1710,18e19f0aa8caf36fbb424ab650f87bb192d3434a,https://app.box.com/s/hji6y2fi3nwqbd8mtx6kiy6yckizwq2w,operation potao express: analysis of a cyber-espionage toolkit,aptnotes,2019-07-15 11:46:15.287317+00,2019-07-15 11:46:15.287317+00
1711,758520009778853bd186c8527b1cd73ee373ca36,https://app.box.com/s/0ahidgtzecyx94hgvxoai9kmu5r6yw49,the black vine cyberespionage group,aptnotes,2019-07-15 11:46:21.365029+00,2019-07-15 11:46:21.365029+00
