report_id,hash,url,description,source,created,last_update
5215,157b4ebfb7e19952fe673542497645cdab85dc9d,https://www.us-cert.gov/ncas/alerts/ta17-318a,"",groups_and_operations_sheet,2019-03-20 15:46:07.26527+01,2019-03-20 15:46:07.26527+01
5216,d611548570d48a0e3a755a20be3c05b470c64236,https://www.us-cert.gov/ncas/alerts/ta17-318b,"",groups_and_operations_sheet,2019-03-20 15:46:07.570357+01,2019-03-20 15:46:07.570357+01
5217,d8ba9a371c7dc7e6608b92e8a671b82191d6c67a,https://www.proofpoint.com/sites/default/files/pfpt-us-wp-north-korea-bitten-by-bitcoin-bug.pdf,"",groups_and_operations_sheet,2019-03-20 15:46:07.858477+01,2019-03-20 15:46:07.858477+01
5218,a19529620bcc71a4f6f7cecddb6a468ed5ccd200,https://securingtomorrow.mcafee.com/mcafee-labs/lazarus-resurfaces-targets-global-banks-bitcoin-users/,"",groups_and_operations_sheet,2019-03-20 15:46:13.461668+01,2019-03-20 15:46:13.461668+01
5219,8721e248c643ba91ba1f73cc22eb6804987cac0a,https://www.darkreading.com/vulnerabilities---threats/lazarus-group-fancy-bear-most-active-threat-groups-in-2017/d/d-id/1330954?print=yes,"",groups_and_operations_sheet,2019-03-20 15:46:14.656662+01,2019-03-20 15:46:14.656662+01
5220,99613c2bd886c79834d84b742d39ab0ab211a553,https://www.us-cert.gov/hidden-cobra-north-korean-malicious-cyber-activity,"",groups_and_operations_sheet,2019-03-20 15:46:14.724409+01,2019-03-20 15:46:14.724409+01
5221,aac04cd81b910f5d46fdeaa25756ec2423c168bb,https://securelist.com/operation-applejeus/87553/,"",groups_and_operations_sheet,2019-03-20 15:46:14.948021+01,2019-03-20 15:46:14.948021+01
5435,f4c3883bdb12af3225b3b57f2d8352cb37586312,https://app.box.com/s/c9w0xp0mgndij268ku7ti5ee4lxu54bv,on the strongpity waterhole attacks targeting italian and belgian encryption users,aptnotes,2019-03-20 16:02:25.746687+01,2019-03-20 16:02:25.746687+01
5436,802cfc799eb72c9b5e40ca56e724c75b1fa10be8,https://app.box.com/s/xpj87wwmxjkl3cykpyjbekaqhb3v4py6,belling the bear,aptnotes,2019-03-20 16:02:29.453347+01,2019-03-20 16:02:29.453347+01
5437,fb15f1de386ed3102956ff732b50c35ef56548b5,https://app.box.com/s/w1qrcz1z9bx2dwt4gegv0h940ex35hlt,sofacy's komplex os x trojan,aptnotes,2019-03-20 16:02:32.855675+01,2019-03-20 16:02:32.855675+01
5225,8c5f93d3fe99c409940f8c012584792347a3aa43,https://www.fireeye.com/blog/threat-research/2018/02/apt37-overlooked-north-korean-actor.html,"",groups_and_operations_sheet,2019-03-20 15:46:20.048514+01,2019-03-20 15:46:20.048514+01
5226,1b1f770d4a20031812b970c9ad2ba28d887a1321,http://blog.talosintelligence.com/2018/01/korea-in-crosshairs.html,"",groups_and_operations_sheet,2019-03-20 15:46:20.139275+01,2019-03-20 15:46:20.139275+01
5227,5badd95d3468bc835219dbf1346113d7747af752,https://securelist.com/blog/research/75082/cve-2016-4171-adobe-flash-zero-day-used-in-targeted-attacks/,"",groups_and_operations_sheet,2019-03-20 15:46:23.535492+01,2019-03-20 15:46:23.535492+01
5228,311260f2cb16f4793bbad905e1f4c385d1e910ba,https://exchange.xforce.ibmcloud.com/collection/fear-the-reaper-north-korean-group-apt37-dc96e8bdff7573efb87d43d7584c1fbc,"",groups_and_operations_sheet,2019-03-20 15:46:23.635459+01,2019-03-20 15:46:23.635459+01
5229,566921233c5190144e613de06baa760926a5a91c,https://unit42.paloaltonetworks.com/unit42-nokki-almost-ties-the-knot-with-dogcall-reaper-group-uses-new-malware-to-deploy-rat/,"",groups_and_operations_sheet,2019-03-20 15:46:25.396291+01,2019-03-20 15:46:25.396291+01
5230,7eb1a7fcef080a6027b08489fce52757d4c1ae26,https://unit42.paloaltonetworks.com/unit42-reaper-groups-updated-mobile-arsenal/,"",groups_and_operations_sheet,2019-03-20 15:46:28.145714+01,2019-03-20 15:46:28.145714+01
5483,e10651d3a6223055e95464f0023b549cdf7ca00c,https://app.box.com/s/dl6izicyky1x946ueo77nn2w8c5jxgm3,dissecting the malware involved in the inocnation campaign,aptnotes,2019-03-20 16:07:04.739764+01,2019-03-20 16:07:04.739764+01
5232,adfb6c475a48af9444dbc87c9184a63fdd5b4e96,https://securelist.com/blog/research/66779/the-darkhotel-apt/,"",groups_and_operations_sheet,2019-03-20 15:46:30.377827+01,2019-03-20 15:46:30.377827+01
5233,f821cdcb3bc666de73415c191c3482c867f4ef75,http://drops.wooyun.org/tips/11726,"",groups_and_operations_sheet,2019-03-20 15:46:30.493585+01,2019-03-20 15:46:30.493585+01
5234,1cc79ccd25a435c1fd2d8da30cce0e8886891b93,http://www.wired.com/2014/11/darkhotel-malware/,"",groups_and_operations_sheet,2019-03-20 15:46:31.507114+01,2019-03-20 15:46:31.507114+01
5484,75c2325f529d34155445af6a82bb22ec4277a80f,https://app.box.com/s/ql84nxbrheluzhi3bt7k48damnuz00u5,evolution of cyber threats in the corporate sector,aptnotes,2019-03-20 16:07:08.821179+01,2019-03-20 16:07:08.821179+01
5236,6a5001adf44feb6d08eb65ca04370476188965cd,https://www.forcepoint.com/sites/default/files/resources/files/report_jaku_analysis_of_botnet_campaign_en_0.pdf,"",groups_and_operations_sheet,2019-03-20 15:48:26.469656+01,2019-03-20 15:48:26.469656+01
5237,d11d268b46e75359a565c26042aec420296b60ad,https://research.checkpoint.com/silivaccine-a-look-inside-north-koreas-anti-virus/,"",groups_and_operations_sheet,2019-03-20 15:48:31.249379+01,2019-03-20 15:48:31.249379+01
5238,383684f0f8a2c3b964433f1368378d5291cac9d4,https://github.com/aptnotes/data/issues/56,"",groups_and_operations_sheet,2019-03-20 15:48:31.558447+01,2019-03-20 15:48:31.558447+01
5485,80895c0883dfdaef757aba108e5b92fec65cf091,https://app.box.com/s/oeix6b4jcwdkwyrzq35brtmq2ktoyxnw,iran-based attackers use back door threats to spy on middle eastern targets,aptnotes,2019-03-20 16:07:11.593137+01,2019-03-20 16:07:11.593137+01
5240,06f6bda483ad776eae0e88191be7558ba744796b,https://www.fireeye.com/blog/threat-research/2016/05/targeted_attacksaga.html,"",groups_and_operations_sheet,2019-03-20 15:48:33.142938+01,2019-03-20 15:48:33.142938+01
5486,1d72a50b38ee4b5f57684726cef957f61ae6d2f2,https://app.box.com/s/3jg797vagekvf1xjyz1j49esdhm4fmjs,peering into glassrat: a zero detection trojan from china,aptnotes,2019-03-20 16:07:14.675584+01,2019-03-20 16:07:14.675584+01
5487,666a7931d4fc2466852e0676e318391a23aec1d1,https://app.box.com/s/qjvx7sdbo7cufb5b8putfyqn8ku82xq2,microsoft security intelligence report (volume 19),aptnotes,2019-03-20 16:07:21.293415+01,2019-03-20 16:07:21.293415+01
5243,25bf343a35b78556c849c34ecf13fd4986f61151,https://cert.gov.il/updates/alerts/siteassets/cert-il-alert-w-120.pdf,"",groups_and_operations_sheet,2019-03-20 15:48:38.896002+01,2019-03-20 15:48:38.896002+01
5245,907735fbb0caa581caa060bf9640b5db6bec5bc0,http://blog.morphisec.com/iranian-fileless-cyberattack-on-israel-word-vulnerability%20,"",groups_and_operations_sheet,2019-03-20 15:48:44.482358+01,2019-03-20 15:48:44.482358+01
5246,8b467790cc2ae4d18e7cacd6ba097cba342d0ed1,https://www.forbes.com/sites/thomasbrewster/2017/02/15/oilrig-iran-hackers-cyberespionage-us-turkey-saudi-arabia/#56749aa2468a,"",groups_and_operations_sheet,2019-03-20 15:48:46.117433+01,2019-03-20 15:48:46.117433+01
5247,fec484b2fe9d0e782e8f903262195a9eae4cc04f,https://researchcenter.paloaltonetworks.com/2017/07/unit42-twoface-webshell-persistent-access-point-lateral-movement/,"",groups_and_operations_sheet,2019-03-20 15:48:47.23966+01,2019-03-20 15:48:47.23966+01
5248,ebe8d352124c1ec01c599d504a627106e8b9f0b2,https://researchcenter.paloaltonetworks.com/2017/07/unit42-oilrig-uses-ismdoor-variant-possibly-linked-greenbug-threat-group/,"",groups_and_operations_sheet,2019-03-20 15:48:52.823954+01,2019-03-20 15:48:52.823954+01
5249,1c63fef550eacc6e52296c8fbf0c5727bd36ed56,https://researchcenter.paloaltonetworks.com/2017/09/unit42-striking-oil-closer-look-adversary-infrastructure/,"",groups_and_operations_sheet,2019-03-20 15:48:55.075763+01,2019-03-20 15:48:55.075763+01
5438,36cc8f9d42465b2ac2681772862e21ecb2eaa137,https://app.box.com/s/0rfkkv27x039vbqsblzdsm530ii2ymjl,buckeye cyberespionage group shifts gaze from us to hong kong,aptnotes,2019-03-20 16:02:42.451908+01,2019-03-20 16:02:42.451908+01
5251,15dd9052561dedab60c1c704e9c16dabb5d9b34f,https://researchcenter.paloaltonetworks.com/2017/12/unit42-introducing-the-adversary-playbook-first-up-oilrig/,"",groups_and_operations_sheet,2019-03-20 15:48:57.426285+01,2019-03-20 15:48:57.426285+01
5252,fdc78ca9e6848c7b0bc1946ff25540e2bb9ea0e8,https://www.dragos.com/blog/20180517chrysene.html,"",groups_and_operations_sheet,2019-03-20 15:48:57.537916+01,2019-03-20 15:48:57.537916+01
5439,32c2e322e6e97466dc82e81fc94acc14eee10192,https://app.box.com/s/adaa4lfxeohb7ehxv3ao6104gmvq226i,the million dollar dissident: nso group's iphone zero-days used against a uae human rights defender,aptnotes,2019-03-20 16:02:46.719426+01,2019-03-20 16:02:46.719426+01
5254,6f20cbb0b986a8ac7bd8782b07f5781998645e73,https://sec0wn.blogspot.com/2018/05/prb-backdoor-fully-loaded-powershell.html,"",groups_and_operations_sheet,2019-03-20 15:49:06.75002+01,2019-03-20 15:49:06.75002+01
5440,af70e2e4750a95aa3748fc15e3c1fb92f1b47e29,https://app.box.com/s/ejrvucttqc6eanln2kkmqtjklg563jxg,visa alert and update on the oracle breach,aptnotes,2019-03-20 16:02:49.383536+01,2019-03-20 16:02:49.383536+01
5441,8dcd6158f82898310af73d9fbeae8e626dbfdb7b,https://app.box.com/s/4sfhcqaaxwui1dbvd13254wm5wfy9bmk,carbanak oracle breach,aptnotes,2019-03-20 16:02:52.185419+01,2019-03-20 16:02:52.185419+01
5257,d9ca381565840c1089331de1d8ce141e5e86a505,https://blog.domaintools.com/2017/03/hunt-case-study-hunting-campaign-indicators-on-privacy-protected-attack-infrastructure/,"",groups_and_operations_sheet,2019-03-20 15:49:12.407921+01,2019-03-20 15:49:12.407921+01
5258,82b1d67af9345b142b7dbae3b95633ac18af1504,http://www.clearskysec.com/copykitten-jpost/,"",groups_and_operations_sheet,2019-03-20 15:49:12.682423+01,2019-03-20 15:49:12.682423+01
5259,409c6fb701146441a37fcf21bba9d0b1d24fd1ad,http://www.clearskysec.com/tulip/,"",groups_and_operations_sheet,2019-03-20 15:49:12.736608+01,2019-03-20 15:49:12.736608+01
5442,2954f154b324e61eae407e7d656a5b4b373fb5cb,https://app.box.com/s/l6i8z1vz83uwzf2ycl94xnel5voddt5v,strider: cyberespionage group turns eye of sauron on targets,aptnotes,2019-03-20 16:02:54.690541+01,2019-03-20 16:02:54.690541+01
5443,cf6fad700146b469d54f47c1541a84bb0dc08bc6,https://app.box.com/s/0dhelcscwtesl3biuldgrbeddaffwneu,operation manul,aptnotes,2019-03-20 16:02:57.869287+01,2019-03-20 16:02:57.869287+01
5262,fc19f6cb9a715bf9df680fdb8e9453226c955691,https://iranthreats.github.io/resources/macdownloader-macos-malware/,"",groups_and_operations_sheet,2019-03-20 15:49:16.522706+01,2019-03-20 15:49:16.522706+01
5263,e281e2a84fc8aaddbdbde439eb6bde79b220bae9,https://www.isightpartners.com/2014/05/newscaster-iranian-threat-inside-social-media/,"",groups_and_operations_sheet,2019-03-20 15:49:21.203831+01,2019-03-20 15:49:21.203831+01
5264,f0efd3e4ad7c3e76cca0c0e48c0424544ce3b837,https://github.com/gasgas4/apt_cybercriminal_campagin/tree/master/2014/2014.05.28.newscaster_an_iranian_threat_within_social_networks,"",groups_and_operations_sheet,2019-03-20 15:49:21.31544+01,2019-03-20 15:49:21.31544+01
5265,eb6899928e51b0b7d22155bc7ed128c877845d63,https://www.verfassungsschutz.de/download/broschuere-2016-10-bfv-cyber-brief-2016-04.pdf,"",groups_and_operations_sheet,2019-03-20 15:49:22.380094+01,2019-03-20 15:49:22.380094+01
5266,6800638cbb45000ffa7a678121534124cd44e18f,https://securelist.com/blog/software/74503/freezer-paper-around-free-meat/,"",groups_and_operations_sheet,2019-03-20 15:49:26.663212+01,2019-03-20 15:49:26.663212+01
5267,a3882311c6d695923d6e11d6902d754891ec5d14,https://securelist.com/files/2017/03/report_shamoon_stonedrill_final.pdf,"",groups_and_operations_sheet,2019-03-20 15:49:26.816169+01,2019-03-20 15:49:26.816169+01
5268,c32cbae120bf0f6504d74977d1b0413818dacc5e,https://cryptome.org/2012/11/parastoo-hacks-iaea.htm,"",groups_and_operations_sheet,2019-03-20 15:49:31.098724+01,2019-03-20 15:49:31.098724+01
5269,de98168ddc272fa97e66c67807578f9461b5ca09,https://www.forbes.com/sites/thomasbrewster/2017/07/27/iran-hackers-oilrig-use-fake-personas-on-facebook-linkedin-for-cyberespionage/,"",groups_and_operations_sheet,2019-03-20 15:49:31.156006+01,2019-03-20 15:49:31.156006+01
5270,931154a70723b5ef06307964e77da5d2740bfeb6,http://www.clearskysec.com/charmingkitten/,"",groups_and_operations_sheet,2019-03-20 15:49:32.562231+01,2019-03-20 15:49:32.562231+01
5444,0184ab60e9f8f38cd59f0a53278192a286255179,https://app.box.com/s/8k4ikxiyz3od5bg6juqpjf99dcfdba4l,patchwork cyberespionage group expands targets from governments to wide range of industries,aptnotes,2019-03-20 16:03:00.597814+01,2019-03-20 16:03:00.597814+01
5445,e0606a9e6a785d942b50d281d87550dc03d3666e,https://app.box.com/s/9yczw853br9y9bs98j44uwc3kx6e414y,the dropping elephant - aggressive cyber-espionage in the asian region,aptnotes,2019-03-20 16:03:03.133157+01,2019-03-20 16:03:03.133157+01
5273,4a8bbf92ebf8ded56711669595efbf371e0179e1,http://researchcenter.paloaltonetworks.com/2017/02/unit42-magic-hound-campaign-attacks-saudi-targets/,"",groups_and_operations_sheet,2019-03-20 15:49:42.195475+01,2019-03-20 15:49:42.195475+01
5274,578a9fe5169d11265813a1c7208fabc0bb195c2a,https://securityintelligence.com/the-full-shamoon-how-the-devastating-malware-was-inserted-into-networks/,"",groups_and_operations_sheet,2019-03-20 15:49:44.583005+01,2019-03-20 15:49:44.583005+01
5275,3f46eb1709c35dc881ff7ce3956d621948c1bcb9,https://www.symantec.com/connect/blogs/shamoon-multi-staged-destructive-attacks-limited-specific-targets,"",groups_and_operations_sheet,2019-03-20 15:49:46.069376+01,2019-03-20 15:49:46.069376+01
5276,c08154bb67ab771bcae48d5f13cc47e516646da4,https://www.fireeye.com/current-threats/annual-threat-report/mtrends.html,"",groups_and_operations_sheet,2019-03-20 15:49:46.104206+01,2019-03-20 15:49:46.104206+01
5277,477a05feeb66025a32aadc2d8b8f48c3f73c1f17,https://researchcenter.paloaltonetworks.com/2016/11/unit42-shamoon-2-return-disttrack-wiper/,"",groups_and_operations_sheet,2019-03-20 15:49:47.325489+01,2019-03-20 15:49:47.325489+01
5278,fae867035d1b1339a40c426b4f0c31f36dbea680,https://webcache.googleusercontent.com/search?q=cache:dicnr9-ekkyj:https://securelist.com/files/2017/03/report_shamoon_stonedrill_final.pdf+&cd=6&hl=en&ct=clnk&gl=ie,"",groups_and_operations_sheet,2019-03-20 15:49:51.057574+01,2019-03-20 15:49:51.057574+01
5279,62aaf9f7ec39f6d8f5df14070132137f11fb74b9,https://gallery.logrhythm.com/threat-intelligence-reports/shamoon-2-malware-analysis-logrhythm-labs-threat-intelligence-report.pdf,"",groups_and_operations_sheet,2019-03-20 15:49:51.112973+01,2019-03-20 15:49:51.112973+01
5446,955ddb4453827e2c1664f2924e75b21fb0c0496d,https://app.box.com/s/r9pw9xbcy2fz2ssewg5p7lqyvtn1b6jc,unveiling patchwork the copy paste apt,aptnotes,2019-03-20 16:03:10.447418+01,2019-03-20 16:03:10.447418+01
5281,b62dbda1f3c07b8ac5bf9bf330de3c1c61ab221a,https://www.fireeye.com/blog/threat-research/2018/12/overruled-containing-a-potentially-destructive-adversary.html,"",groups_and_operations_sheet,2019-03-20 15:50:09.261989+01,2019-03-20 15:50:09.261989+01
5447,0ddd9b23aaa773615e7d6392969d40b332e0c85f,https://app.box.com/s/mxvgs6dx4kixjv5s29yc6m81kii8opbw,asruex: malware infecting through shortcut files,aptnotes,2019-03-20 16:03:20.376599+01,2019-03-20 16:03:20.376599+01
5284,2f61df60d2fb2aae05c313debcb900da24341b3f,https://sec0wn.blogspot.co.il/2018/03/a-quick-dip-into-muddywaters-recent.html,"",groups_and_operations_sheet,2019-03-20 15:50:16.293487+01,2019-03-20 15:50:16.293487+01
5285,6d08738e2101678912d9bc28b7e93db3ae46161a,https://blog.trendmicro.com/trendlabs-security-intelligence/campaign-possibly-connected-muddywater-surfaces-middle-east-central-asia/,"",groups_and_operations_sheet,2019-03-20 15:50:18.748323+01,2019-03-20 15:50:18.748323+01
5448,4b340fd7ca63937db459345ebbf915a9dd5cfe01,https://app.box.com/s/2y2p7im0bp3o5myvi5s9cxfchddn2zbd,threat group-4127 targets google accounts,aptnotes,2019-03-20 16:03:25.396489+01,2019-03-20 16:03:25.396489+01
5287,ea659267250ab0040f5a1ebb176ab8d6598bf337,https://www.symantec.com/blogs/threat-intelligence/seedworm-espionage-group,"",groups_and_operations_sheet,2019-03-20 15:50:21.80478+01,2019-03-20 15:50:21.80478+01
5288,540d7980a86c5f4f0bfeaa8a5aac5640204fb2b2,https://www.clearskysec.com/wp-content/uploads/2018/11/muddywater-operations-in-lebanon-and-oman.pdf,"",groups_and_operations_sheet,2019-03-20 15:50:24.194508+01,2019-03-20 15:50:24.194508+01
5289,2ae14d18d8cd9f109ba375d89bac190065216f64,https://sec0wn.blogspot.com/2018/02/burping-on-muddywater.html,"",groups_and_operations_sheet,2019-03-20 15:50:25.495998+01,2019-03-20 15:50:25.495998+01
5449,eba3ad81b20ed7b9ef081714928ecf1a4324b057,https://app.box.com/s/ki60vxvdi2wzqrsrqik0yvg4sdwsbbal,tracking elirks variants in japan: similarities to previous attacks,aptnotes,2019-03-20 16:03:27.710713+01,2019-03-20 16:03:27.710713+01
5291,8cdf47bde6e4b971430c7ae48cf13874de9e1596,https://threatrecon.nshc.net/2019/03/07/sectord02-powershell-backdoor-analysis/,"",groups_and_operations_sheet,2019-03-20 15:50:26.878688+01,2019-03-20 15:50:26.878688+01
5450,98985054ab8d3b6c232132f1957fefc4ba01c7a6,https://app.box.com/s/ifsplrz92ssuo3mhgwadkgoc19e5y56e,visiting the bear den a journey in the land of (cyber-)espionage,aptnotes,2019-03-20 16:03:31.851911+01,2019-03-20 16:03:31.851911+01
5451,4961a742b4c650d3fb84f9321de52911df176f1b,https://app.box.com/s/jdk38pbsyaa19vb91uffmprn9oz4a2vr,red line drawn: china recalculates its use of cyber espionage,aptnotes,2019-03-20 16:03:35.721372+01,2019-03-20 16:03:35.721372+01
5452,d093215af4ce896149f0fc7a42eacad89f58ac3c,https://app.box.com/s/406jm438rm7s65du4d4qnj7iwj5bkphv,findings from analysis of dnc intrusion malware,aptnotes,2019-03-20 16:03:37.938306+01,2019-03-20 16:03:37.938306+01
5453,257650cc95d4f77ec70553ce9bbf0a4e393ea4e3,https://app.box.com/s/dj0libdgcbb232zyhj3fq1ehkqyti1xm,operation daybreak,aptnotes,2019-03-20 16:03:43.578663+01,2019-03-20 16:03:43.578663+01
5454,fb7781a1552ee8fcddd13fc560aa1dea9ad4955a,https://app.box.com/s/0vp77yw58zhqmt9xoez6f7nmicbgkqrw,flash zero-day exploit deployed by the scarcruft apt group,aptnotes,2019-03-20 16:03:46.122063+01,2019-03-20 16:03:46.122063+01
5455,9f1be920242bc0b1cca697c0b5034c24a9e9c0a9,https://app.box.com/s/jfku9mhjnf150uokw2owfxy0isj3pi28,threat group 4127 targets hillary clinton presidential campaign,aptnotes,2019-03-20 16:03:48.738566+01,2019-03-20 16:03:48.738566+01
5456,4827ac42240efd00e38b61e68f85379adb760861,https://app.box.com/s/uy6iv3fj7akwzrj9zq1gv403b35twaoy,threat group-4127 targets hillary clinton presidential campaign,aptnotes,2019-03-20 16:03:52.934233+01,2019-03-20 16:03:52.934233+01
5457,c9d42c2c21c439babfc553984e4b71f6c1db7afb,https://app.box.com/s/2475tuv4oigvtrdy1jx6p2lct9ebzlcb,group5: syria and the iranian connection,aptnotes,2019-03-20 16:03:57.883923+01,2019-03-20 16:03:57.883923+01
5458,61c759fab05cb341d84f825452ad17cbcfb23c31,https://app.box.com/s/49rs6u4cyq43khamdah90y9zyacjzmbr,new sofacy attacks against us government agency,aptnotes,2019-03-20 16:04:00.301714+01,2019-03-20 16:04:00.301714+01
5459,aa49d07c40e3bf8da6779a1d08eeda6efcce3706,https://app.box.com/s/f0xelxxs6ey9nms9fox1uugy8nuof40t,reverse-engineering dubnium,aptnotes,2019-03-20 16:04:03.088913+01,2019-03-20 16:04:03.088913+01
5460,269f0dfade9d5929e678027bd1c274e45d851b45,https://app.box.com/s/x5sz7dw4as54b1rif3mdtqwzzj2aek68,bears in the midst: intrusion into the democratic national committee,aptnotes,2019-03-20 16:04:08.295411+01,2019-03-20 16:04:08.295411+01
5461,6060d8839dc4054fd3d57b2935eb79b2876f75d6,https://app.box.com/s/is08b06f6fj6a9z6wymf4u5y5xjm6opr,stealth falcon,aptnotes,2019-03-20 16:04:21.756826+01,2019-03-20 16:04:21.756826+01
5462,d611ca60c87498c89b450dda0f06a3cffebe53ae,https://app.box.com/s/8glps1qnq0glc2c2b2wsmeb4019f9wpd,ixeshe derivative iheate targets users in america,aptnotes,2019-03-20 16:04:24.786627+01,2019-03-20 16:04:24.786627+01
5463,b0c56ff2ab4614632c008d3384d39764e4cf5664,https://app.box.com/s/hg658zohnowfcj62ofyt4av99xucdq0q,swift attackers' malware linked to more financial attacks,aptnotes,2019-03-20 16:04:27.157963+01,2019-03-20 16:04:27.157963+01
5464,5f77c03a83f36e0f74a37efea8cc959613ee3d10,https://app.box.com/s/ztb6a52hkbenfurrecc3jifk9b67ie79,cve-2015-2545: overview of current threats,aptnotes,2019-03-20 16:04:31.335916+01,2019-03-20 16:04:31.335916+01
5465,2c09f13be3c035ec932d6c91366f61f7f1320f72,https://app.box.com/s/vwuocstge7xud74xhnw9s98h2m812pyr,operation ke3chang resurfaces with new tidepool malware,aptnotes,2019-03-20 16:04:38.364978+01,2019-03-20 16:04:38.364978+01
5466,dbee63b0f8cd29139b4d12b867e3a80de139c0df,https://app.box.com/s/rabwkf8pmoxndj0n0nlktvc2eti2381k,apt case ruag technical report,aptnotes,2019-03-20 16:04:43.158369+01,2019-03-20 16:04:43.158369+01
5467,5ba6ec70bf70a31f8d61d408be83d3a999d9beee,https://app.box.com/s/ex6wh2qsg1c29sob6f70x1q6eoe3v64w,turbo twist: two 64-bit derusbi strains converge,aptnotes,2019-03-20 16:05:11.069069+01,2019-03-20 16:05:11.069069+01
5468,25509ab2f9468a0a89bd62750b3549ab32d48b1a,https://app.box.com/s/1vjcdqrpcvtb5fqfehk3ehxj6qh8eaf0,looking into a cyber-attack facilitator in the netherlands (appendix),aptnotes,2019-03-20 16:05:19.715811+01,2019-03-20 16:05:19.715811+01
5469,1b9a9fd865cc671ceef94c0ddcfbe8bb99fdc182,https://app.box.com/s/ub5txv2ky12s7kuuv7d1vzqvkympepaq,looking into a cyber-attack facilitator in the netherlands,aptnotes,2019-03-20 16:05:22.50929+01,2019-03-20 16:05:22.50929+01
5470,9e322f3701772b212bf17221448ef5966457ea07,https://app.box.com/s/xqh458fe1url7mgl072hhd0yxqw3x0jm,taiwan targeted with new cyberespionage back door trojan,aptnotes,2019-03-20 16:05:37.707107+01,2019-03-20 16:05:37.707107+01
5471,4ff503930f8fd317739ca0db9c81c7d636335597,https://app.box.com/s/p3tmorslyk9q1s3s6eul4xa4148o6fp2,suckfly: revealing the secret life of your code signing certificates,aptnotes,2019-03-20 16:05:43.930542+01,2019-03-20 16:05:43.930542+01
5472,e39432b344d29121ec4bcb658ef5292f2416a05a,https://app.box.com/s/wb0vzmvsgude6yby0d5bn02cxebuuvhc,shifting tactics tracking changes in years long espionage campaign against tibetans,aptnotes,2019-03-20 16:05:47.344287+01,2019-03-20 16:05:47.344287+01
5473,29d015e736a3012277f84f1b1bedc9bcac060648,https://app.box.com/s/rhn69xecfqe8k2abwmn43ilmd59y1we0,operation blockbuster,aptnotes,2019-03-20 16:06:02.925751+01,2019-03-20 16:06:02.925751+01
5474,606f656561781dba6fdef666ece6a0cc24709f01,https://app.box.com/s/dt9mscechq7heg83z7vgujp5ujjzd97c,operation duststorm,aptnotes,2019-03-20 16:06:08.649598+01,2019-03-20 16:06:08.649598+01
5475,6b6c4552509612cec438d34e58908e166b005238,https://app.box.com/s/2x3mrik225skob8rxd50rp63wlq0fp6v,a look into fysbis: sofacy's linux backdoor,aptnotes,2019-03-20 16:06:12.537977+01,2019-03-20 16:06:12.537977+01
5476,6cc38d03649b53205ea47fad7672a39480be93ab,https://app.box.com/s/kj9eyf73oh2hi8zum6a8lygzqb5jhsm7,know your enemies 2.0: a primer on advanced persistent threat groups,aptnotes,2019-03-20 16:06:22.445942+01,2019-03-20 16:06:22.445942+01
5477,777fc2e7355924588a27d693cdfcc31bcf8ec76b,https://app.box.com/s/cbxo6pdyf8xua2eg5dn44ni47wbs0le0,attack on french diplomat linked to operation lotus blossom,aptnotes,2019-03-20 16:06:26.48939+01,2019-03-20 16:06:26.48939+01
5478,31c81ceafb1de9c731e7e003e3a638b9841a78e4,https://app.box.com/s/oyqcfzoa1hfq5evuymj5bqfitkqlfp4v,emissary trojan changelog: did operation lotus blossom cause it to evolve,aptnotes,2019-03-20 16:06:33.269708+01,2019-03-20 16:06:33.269708+01
5479,5780a1382be59719a980376feb783590e422b1aa,https://app.box.com/s/igygz8ihex1hok5r1dp215ui0gz1ghwr,blackenergy apt attacks in ukraine employ spearphishing with word documents,aptnotes,2019-03-20 16:06:35.924365+01,2019-03-20 16:06:35.924365+01
5480,9a7bd4348f8ad97d5440d287b81382d47f71d954,https://app.box.com/s/zhour42vz6sxf7aws3oj70i1rd5ib8kx,scarlet mimic,aptnotes,2019-03-20 16:06:40.078009+01,2019-03-20 16:06:40.078009+01
5489,26840a8fbda17c1ae5bcb6198914ebf5e45308b2,https://app.box.com/s/46ab2f2m26oaqu7r2kflfig8ni686gcl,pay no attention to the server behind the proxy: mapping finfisher's continuing proliferation,aptnotes,2019-03-20 16:07:35.605098+01,2019-03-20 16:07:35.605098+01
5490,36fdb5f263a2abc93ab50d345d3626aded73050e,https://app.box.com/s/w32vcrjpq3fj0fg0t8c5gwmy0olwnmnd,hacker group creates network of fake linkedin profiles,aptnotes,2019-03-20 16:07:38.168231+01,2019-03-20 16:07:38.168231+01
5491,608cb9d67d1afa94db103e549c2442e5e9fc7788,https://app.box.com/s/h1dn7d6ptcpwjbcfj468fy5201ev4bbz,carbanak is packing new guns,aptnotes,2019-03-20 16:07:41.020898+01,2019-03-20 16:07:41.020898+01
5492,034b5ef9a0a81222ce6fec74f19884af4d02353e,https://app.box.com/s/fu1lu7lza8h4znv76a5dqlrjubapxw92,darkhotel's attacks in 2015 ,aptnotes,2019-03-20 16:07:43.983868+01,2019-03-20 16:07:43.983868+01
5493,e820638a0c4690636ebac596e0bbc040308aa040,https://app.box.com/s/cx1sjzb1q7slnjho5n1n0iuc7y9om2ll,rsa research terracotta vpn: enabler of advanced threat anonymity,aptnotes,2019-03-20 16:07:55.179807+01,2019-03-20 16:07:55.179807+01
